nota_ingresso,tipo_ingresso_pism,tipo_ingresso_sisu,tipo_ingresso_vestibular,tipo_ingresso_outros,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_ae,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_ae,periodo_3_disciplinas_aprovadas,periodo_3_disciplinas_reprovadas,periodo_3_disciplinas_ri,periodo_3_disciplinas_trancadas,periodo_3_disciplinas_outros_status,periodo_3_bolsa_remunerada,periodo_3_bolsa_n_remunerada,periodo_3_ae,periodo_4_disciplinas_aprovadas,periodo_4_disciplinas_reprovadas,periodo_4_disciplinas_ri,periodo_4_disciplinas_trancadas,periodo_4_disciplinas_outros_status,periodo_4_bolsa_remunerada,periodo_4_bolsa_n_remunerada,periodo_4_ae,etnia_branca,etnia_outra,etnia_parda,etnia_preta
382.9,1,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
643.3,1,0,0,0,0,1,0,0,0,0,1,0,3,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0
672.06,0,1,0,0,0,0,1,1,0,1,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
630.78,0,1,0,0,1,0,1,1,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0
567.5,0,1,0,0,1,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0
693.98,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0
554.1,1,0,0,0,0,0,1,1,0,0,1,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
656.2,0,1,0,0,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0
363.1,1,0,0,0,1,0,1,1,0,0,1,0,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0
665.7,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0
658.8,0,1,0,0,0,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
329.45,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
696.0,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0
713.1,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0
582.25,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
685.8,0,1,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0
706.2,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0
686.78,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,0,3,0,1,0,0,1,0,0,0
671.44,0,1,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0
563.2,1,0,0,0,0,0,1,1,0,1,0,0,5,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,0
714.3,0,1,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0
697.14,0,1,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0
375.7,1,0,0,0,0,0,1,1,0,0,1,0,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,1,0,2,0,0,0,1,1,0,0,0
440.8,1,0,0,0,1,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,3,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,1,0
702.9,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0
699.98,0,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0
606.8,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0
668.68,0,1,0,0,0,1,0,0,0,1,0,0,18,2,1,0,0,0,0,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0
514.2,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,5,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
877.95,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
522.25,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
832.9,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0
671.4,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
623.1,0,1,0,0,1,0,1,1,0,1,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
645.94,0,1,0,0,1,0,1,1,0,1,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0
