feature,importancia_media
periodo_4_disciplinas_aprovadas,0.11856377776520868
periodo_2_disciplinas_aprovadas,0.07321074909403939
periodo_3_disciplinas_aprovadas,0.06259941899576102
nota_ingresso,0.046630465965877124
periodo_4_bolsa_remunerada,0.03813222070165043
periodo_2_disciplinas_trancadas,0.026081344324067883
periodo_1_disciplinas_aprovadas,0.024686161548047893
periodo_2_disciplinas_reprovadas,0.020013716480247197
periodo_3_disciplinas_ri,0.019918591816795422
genero_masculino,0.013927342094032198
cota_ampla_concorrencia,0.012234748642132484
periodo_4_disciplinas_trancadas,0.010531899623259155
periodo_3_disciplinas_reprovadas,0.006575672115669326
periodo_1_disciplinas_reprovadas,0.004729608383142777
periodo_4_disciplinas_reprovadas,0.004610928522100141
cota_escola_publica,0.0040804807943086
periodo_3_ae,0.003859404497429282
etnia_branca,0.003112951058427075
genero_feminino,0.0028985115623150997
periodo_2_ae,0.0028455687083611134
tipo_ingresso_pism,0.0027795933074407
periodo_4_bolsa_n_remunerada,0.0027221965421472104
periodo_3_disciplinas_trancadas,0.0026534400563258138
periodo_3_bolsa_n_remunerada,0.0018209456194822537
periodo_4_ae,0.0017928863893831326
tipo_ingresso_sisu,0.0014686021681860782
etnia_parda,0.0009386698955347984
cota_renda,0.0008187111710577342
periodo_3_bolsa_remunerada,0.0007896725040091739
periodo_4_disciplinas_ri,0.0005472833755133187
tipo_ingresso_outros,0.0
cota_racial,0.0
tipo_ingresso_vestibular,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
cota_pcd,0.0
genero_outros,0.0
periodo_1_ae,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_1_bolsa_remunerada,0.0
periodo_2_disciplinas_ri,0.0
periodo_2_bolsa_remunerada,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_4_disciplinas_outros_status,0.0
etnia_outra,0.0
etnia_preta,0.0
