feature,importancia_media
periodo_2_disciplinas_aprovadas,0.1898153814390289
periodo_3_disciplinas_aprovadas,0.09287961397947872
NOTA_INGRESSO,0.08502233701450364
periodo_2_disciplinas_reprovadas,0.07031785370699496
periodo_1_disciplinas_reprovadas,0.060154692897077255
TIPO_INGRESSO_PISM,0.044647484707208855
periodo_2_disciplinas_trancadas,0.00875063279400813
TIPO_INGRESSO_SISU,0.005429741041358272
cota_ampla_concorrencia,0.0047155446002230825
cota_renda,0.0016940958476393624
periodo_1_disciplinas_aprovadas,0.0016764190555435
cota_escola_publica,0.001200360292314615
TIPO_INGRESSO_VESTIBULAR,0.0
cota_racial,0.0
TIPO_INGRESSO_OUTROS,0.0
cota_pcd,0.0
genero_outros,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
genero_feminino,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_1_AE,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_1_bolsa_remunerada,0.0
genero_masculino,0.0
periodo_2_disciplinas_ri,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_2_bolsa_remunerada,0.0
periodo_2_AE,0.0
periodo_3_disciplinas_reprovadas,0.0
periodo_3_disciplinas_ri,0.0
periodo_3_disciplinas_trancadas,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_3_bolsa_remunerada,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_3_AE,0.0
etnia_BRANCA,0.0
etnia_OUTRA,0.0
etnia_PARDA,0.0
etnia_PRETA,0.0
