curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Psicologia,4,XGBoost,30,0.41134783837009764,0.362845294471671,0.45985038226852426
Psicologia,4,LightGBM,30,0.43349386980559906,0.3874623254782002,0.47952541413299793
Psicologia,4,CatBoost,30,0.45443229275168373,0.406652854133381,0.5022117313699864
Psicologia,4,Comite_Arvores_XGB_LGBM_CatBoost,30,0.42541711937572674,0.36878334630473825,0.48205089244671523
