curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Psicologia,3,XGBoost,30,0.49447775588089055,0.4576913289929546,0.5312641827688265
Psicologia,3,LightGBM,30,0.5092625931550838,0.4683786578336462,0.5501465284765215
Psicologia,3,CatBoost,30,0.5029089173287798,0.45998666020712903,0.5458311744504306
Psicologia,3,Comite_Arvores_XGB_LGBM_CatBoost,30,0.498490022072726,0.45631861103714844,0.5406614331083036
