modelo,n,f1_pos_media,f1_pos_dp,f1_pos_max,f1_pos_min,f1_pos_val_media,f1_pos_val_dp,f1_pos_val_max,f1_pos_val_min,f1_weighted_media,f1_weighted_dp,f1_weighted_max,f1_weighted_min,acuracia_media,acuracia_dp,acuracia_max,acuracia_min,roc_auc_media,roc_auc_dp,roc_auc_max,roc_auc_min,avg_precision_media,avg_precision_dp,avg_precision_max,avg_precision_min,brier_pre_media,brier_pre_dp,brier_pre_max,brier_pre_min,brier_cal_media,brier_cal_dp,brier_cal_max,brier_cal_min,threshold_media,threshold_dp,threshold_max,threshold_min
XGBoost,30,0.6633043012284626,0.048646080473737356,0.7272727272727273,0.5294117647058824,0.7287813922888006,0.052841507339267804,0.8235294117647058,0.625,0.63814379917732,0.10394009893698851,0.7760869565217391,0.34220272904483434,0.6583333333333333,0.07218882774953374,0.78125,0.46875,0.7562864219114218,0.03478861210058372,0.8273601398601399,0.6901223776223777,0.702571852370792,0.04528234850884839,0.8233627668880423,0.6273440213460374,0.199841587052818,0.019276695995499582,0.24537296816211707,0.16151552101330272,0.20502810345519645,0.018538964602076876,0.23392126771870111,0.15903928185850372,0.5067823896805446,0.11797997418423549,0.8571428656578064,0.3333333432674408
LightGBM,30,0.677659674911964,0.046787345475424534,0.7446808510638298,0.5542168674698795,0.7383780815419608,0.05076060841019696,0.8275862068965517,0.6206896551724138,0.6783226080750009,0.05717814991382066,0.7859951603145795,0.5462962962962963,0.6847222222222221,0.052424806528075726,0.7916666666666666,0.5833333333333334,0.7563956876456875,0.037985393288634005,0.8354458041958042,0.6754807692307692,0.7062518440713969,0.04672314640748024,0.8004213626656584,0.6052505418955453,0.19591973362783496,0.0163938570989378,0.24390193469707003,0.1683034955087355,0.20631537082719648,0.02442309029187747,0.2736729955531497,0.16690186879064206,0.5283852258852259,0.13411768002645805,0.9,0.375
CatBoost,30,0.6706920355944029,0.0521042551977251,0.7551020408163265,0.5074626865671642,0.7439898436101752,0.049015086889838355,0.8148148148148148,0.65,0.6653348443426178,0.05231441597077235,0.7494572297003907,0.5600291072547069,0.6729166666666667,0.04670881033555622,0.75,0.5729166666666666,0.7579691142191141,0.0341339687069084,0.8288898601398602,0.6909965034965035,0.7094058771283784,0.0453535580241201,0.7975157980733251,0.6103041103312941,0.19767791732961362,0.016393657948140187,0.23262866138672647,0.1670288277806263,0.20838929089033284,0.025362188518834025,0.2714672617008189,0.17408114837336156,0.4917339632045515,0.09529465255058152,0.7142857142857143,0.35294117647058826
Comite_Arvores_XGB_LGBM_CatBoost,30,0.6756654608269561,0.04368704537071501,0.7307692307692307,0.5301204819277109,0.7701880205096115,0.0527743052239199,0.8484848484848485,0.6470588235294118,0.6781544505144278,0.04445317839156155,0.7494515138218517,0.5691056910569106,0.6836805555555555,0.04153480291749391,0.75,0.5833333333333334,0.776981351981352,0.03576529629808377,0.8391608391608393,0.7045454545454546,0.7548856497328914,0.04505404021958832,0.8317772209855787,0.6387749781491916,0.19423331913261246,0.01586372121391146,0.23701006641198752,0.1667798914929619,0.19703059319091706,0.01901324365146356,0.23770724168655646,0.16290332560673845,0.43683529987700986,0.10074396418761514,0.6967927326656321,0.2697738066197534
