curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Pedagogia,4,XGBoost,30,0.6223853521110828,0.607112195281436,0.6376585089407296
Pedagogia,4,LightGBM,30,0.6045478303263488,0.581241899763452,0.6278537608892457
Pedagogia,4,CatBoost,30,0.6055216644754727,0.5753494419154513,0.6356938870354941
Pedagogia,4,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6158046360916128,0.5897526744587911,0.6418565977244346
