curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Sistemas de informação,4,XGBoost,30,0.7352424161129468,0.7000478556873512,0.7704369765385425
Sistemas de informação,4,LightGBM,30,0.7331464043062879,0.7053647208988527,0.760928087713723
Sistemas de informação,4,CatBoost,30,0.7557222681499446,0.7287135190403302,0.782731017259559
Sistemas de informação,4,Comite_Arvores_XGB_LGBM_CatBoost,30,0.7395484474154428,0.6948013770150567,0.7842955178158288
