feature,importancia_media
periodo_3_disciplinas_aprovadas,0.09449844846772695
periodo_2_disciplinas_aprovadas,0.0851941694574679
periodo_1_disciplinas_aprovadas,0.0654113900526373
periodo_2_disciplinas_ri,0.0339579081379028
nota_ingresso,0.030896216540013226
periodo_1_disciplinas_reprovadas,0.01783151358848889
periodo_3_disciplinas_reprovadas,0.015262207549946515
periodo_2_disciplinas_reprovadas,0.011892023151842297
etnia_branca,0.011090344278814297
periodo_3_disciplinas_ri,0.010223961288121305
tipo_ingresso_pism,0.008077689608988713
periodo_3_bolsa_remunerada,0.004775638170520045
cota_racial,0.00453742883759258
genero_feminino,0.003578241836475324
genero_masculino,0.0032790776892070144
etnia_parda,0.0032315188099524494
periodo_1_disciplinas_ri,0.0031061791531565037
cota_renda,0.00295749308968358
tipo_ingresso_sisu,0.0022830424214679377
cota_ampla_concorrencia,0.001468938662212544
periodo_1_ae,0.0013272343011146088
periodo_3_disciplinas_trancadas,0.0013182846598323902
periodo_2_disciplinas_trancadas,0.0012069896302212121
periodo_2_ae,0.0010779198200293444
periodo_1_disciplinas_trancadas,0.0007114603574509945
cota_escola_publica,0.0005571237955429147
periodo_3_bolsa_n_remunerada,0.0005073070107439691
periodo_3_ae,0.00037051614623046793
etnia_preta,0.0003196279444435223
periodo_2_bolsa_n_remunerada,0.0001515300607737721
etnia_outra,0.00014740590104426215
periodo_2_bolsa_remunerada,0.0001113072967150208
periodo_1_bolsa_remunerada,8.46832619103235e-06
cota_pcd,1.1512705292766761e-06
tipo_ingresso_outros,0.0
tipo_ingresso_vestibular,0.0
genero_outros,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_3_disciplinas_outros_status,0.0
