feature,importancia_media
periodo_4_disciplinas_aprovadas,0.11350101696790807
periodo_3_disciplinas_aprovadas,0.06272050123449506
periodo_1_disciplinas_aprovadas,0.05453118677447162
periodo_4_disciplinas_ri,0.028278885493840642
NOTA_INGRESSO,0.026254642768887504
periodo_4_bolsa_remunerada,0.02124704890382987
periodo_2_disciplinas_aprovadas,0.0199950046079987
periodo_2_disciplinas_ri,0.019220951093896214
periodo_4_disciplinas_trancadas,0.015887529651260716
etnia_PARDA,0.006137438034424802
periodo_4_disciplinas_reprovadas,0.0053225003756099554
periodo_3_disciplinas_reprovadas,0.00508222534341406
periodo_2_disciplinas_reprovadas,0.004110829385622978
periodo_3_disciplinas_ri,0.001969201681561881
periodo_1_disciplinas_reprovadas,0.0008052670451766334
TIPO_INGRESSO_PISM,0.0
TIPO_INGRESSO_SISU,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
genero_feminino,0.0
genero_outros,0.0
genero_masculino,0.0
cota_pcd,0.0
cota_escola_publica,0.0
cota_renda,0.0
TIPO_INGRESSO_OUTROS,0.0
TIPO_INGRESSO_VESTIBULAR,0.0
cota_ampla_concorrencia,0.0
cota_racial,0.0
periodo_2_disciplinas_trancadas,0.0
periodo_1_bolsa_remunerada,0.0
periodo_1_AE,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_3_disciplinas_trancadas,0.0
periodo_2_bolsa_remunerada,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_2_AE,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_3_AE,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_3_bolsa_remunerada,0.0
periodo_4_bolsa_n_remunerada,0.0
periodo_4_disciplinas_outros_status,0.0
periodo_4_AE,0.0
etnia_BRANCA,0.0
etnia_OUTRA,0.0
etnia_PRETA,0.0
