NOTA_INGRESSO,TIPO_INGRESSO_PISM,TIPO_INGRESSO_SISU,TIPO_INGRESSO_VESTIBULAR,TIPO_INGRESSO_OUTROS,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_AE,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_AE,etnia_OUTRA,etnia_PARDA,etnia_PRETA
734.92,0,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
363.0,1,0,0,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0
632.9,0,1,0,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
684.8,1,0,0,0,1,0,1,1,0,0,1,0,4,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0
592.9,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
489.5,1,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
667.86,0,1,0,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0
667.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
646.5,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,0,1,0
761.75,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
732.3,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
841.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0
698.7,0,1,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
637.3,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
668.72,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0
698.25,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0
718.22,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
713.62,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
567.18,0,1,0,0,1,0,1,1,0,1,0,0,2,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0
688.1,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0
638.3,0,1,0,0,1,0,1,1,0,1,0,0,11,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0
651.58,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,1,0,0,0,1,0,1,0
652.42,0,1,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,8,1,0,1,0,0,0,1,0,0,0
692.08,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
858.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
710.64,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
639.4,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
652.9,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
618.86,0,1,0,0,1,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,1,0
755.5,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
626.64,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,2,0,1,0,0,0,1,0,1,0
793.5,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
792.8,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
484.5,1,0,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0
664.25,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
711.4,1,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
488.3,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
915.0,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
717.98,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
570.36,0,1,0,0,1,0,1,1,0,1,0,0,3,2,0,1,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0
761.4,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
850.45,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
740.15,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
725.18,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
632.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
653.94,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0
849.8,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
701.4,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
722.14,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
728.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
745.3,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0
185.0,1,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
524.74,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,1,0,1,0,0,0,1,0,1,0
719.1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
639.28,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,1,0
692.75,1,0,0,0,0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
555.74,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0
633.26,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0
698.92,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
694.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
770.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
794.98,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
602.95,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
574.6,0,1,0,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,1,0
524.0,1,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0
474.55,1,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0
665.55,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0.0,1,0,0,0,1,0,1,1,0,0,1,0,4,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,0
704.84,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
733.34,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
707.36,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0
718.72,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
701.08,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1022.7,1,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0
688.25,1,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,4,2,0,0,0,0,0,1,0,1,0
709.46,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
864.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
738.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
549.2,1,0,0,0,0,0,1,1,0,1,0,0,5,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
678.58,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
694.8,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
