feature,importancia_media
periodo_3_disciplinas_aprovadas,0.18060611338012006
NOTA_INGRESSO,0.15228924702479835
periodo_3_disciplinas_reprovadas,0.0669521546068409
periodo_1_disciplinas_aprovadas,0.04110714287313139
TIPO_INGRESSO_PISM,0.020097829762058473
cota_ampla_concorrencia,0.01085253908409378
periodo_2_disciplinas_aprovadas,0.006547826272578051
cota_renda,0.005552511426825502
periodo_2_disciplinas_trancadas,0.0051103089179453925
TIPO_INGRESSO_SISU,0.003494450672640142
cota_escola_publica,0.0027270771067233624
periodo_2_disciplinas_reprovadas,0.0023030192384434025
periodo_3_AE,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_3_bolsa_remunerada,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_3_disciplinas_trancadas,0.0
periodo_3_disciplinas_ri,0.0
etnia_BRANCA,0.0
etnia_OUTRA,0.0
periodo_2_AE,0.0
periodo_2_bolsa_n_remunerada,0.0
etnia_PARDA,0.0
periodo_2_bolsa_remunerada,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_1_AE,0.0
periodo_2_disciplinas_ri,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_1_bolsa_remunerada,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
periodo_1_disciplinas_reprovadas,0.0
genero_outros,0.0
genero_feminino,0.0
genero_masculino,0.0
cota_pcd,0.0
cota_racial,0.0
TIPO_INGRESSO_OUTROS,0.0
TIPO_INGRESSO_VESTIBULAR,0.0
etnia_PRETA,0.0
