curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Medicina,3,XGBoost,30,0.2760708999049214,0.22236030022441416,0.32978149958542863
Medicina,3,LightGBM,30,0.2862463773524774,0.23964333698759516,0.3328494177173596
Medicina,3,CatBoost,30,0.2762328623830168,0.23421871688361912,0.3182470078824145
Medicina,3,Comite_Arvores_XGB_LGBM_CatBoost,30,0.2866421696955527,0.2336817515378844,0.33960258785322095
