curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Engenharia Civil,2,XGBoost,30,0.5714151533565527,0.5515877257929765,0.5912425809201288
Engenharia Civil,2,LightGBM,30,0.5774839953860054,0.5554643111295637,0.599503679642447
Engenharia Civil,2,CatBoost,30,0.5795725503612671,0.5593670792484049,0.5997780214741293
Engenharia Civil,2,Comite_Arvores_XGB_LGBM_CatBoost,30,0.5783954650558023,0.5546637776872346,0.60212715242437
