curso,periodo,modelo,n,f1_pos_media,f1_pos_dp,f1_pos_val_media,f1_pos_val_dp,f1_weighted_media,f1_weighted_dp,acuracia_media,acuracia_dp,roc_auc_media,roc_auc_dp,avg_precision_media,avg_precision_dp,brier_cal_media,brier_cal_dp,threshold_media,threshold_dp
Engenharia Civil,2,XGBoost,30,0.5714151533565527,0.052212207888204826,0.6874839910686487,0.06617748405583726,0.8161645994971984,0.021221030157913184,0.8218300653594773,0.026241972504680217,0.7778250339653849,0.035770206451828886,0.5747111956946068,0.06075176252711579,0.13128921701588556,0.012895001411591254,0.4908056825399399,0.17709471528391876
Engenharia Civil,2,LightGBM,30,0.5774839953860054,0.057985148519316895,0.7072359586207076,0.06523613531892286,0.8234674139210176,0.018742652391056245,0.8317647058823531,0.019773159308520038,0.7773303207513735,0.026725789746618343,0.5790256620829484,0.043812940569953045,0.12990106503004856,0.010452393603555385,0.5481653385600753,0.1308813759896895
Engenharia Civil,2,CatBoost,30,0.5795725503612671,0.053207722224234,0.7157125911754315,0.06680364908332523,0.819781429132054,0.024004918101080616,0.8256209150326799,0.029723547168347117,0.7968205446275624,0.025706872373542904,0.5966202596190551,0.050297972221544945,0.12853912551696964,0.012319945540861884,0.5535795685795686,0.1899797508294552
Engenharia Civil,2,Comite_Arvores_XGB_LGBM_CatBoost,30,0.5783954650558023,0.06249342182451292,0.7415787446281287,0.06298023169605951,0.8224181472250223,0.020907581618355597,0.8299346405228759,0.022538692340032734,0.7971336168704591,0.0263022598816215,0.640194292485381,0.05081464945428171,0.12550012080506529,0.010906469199560016,0.4215728305040712,0.12419297299859133
