modelo,n,f1_pos_media,f1_pos_dp,f1_pos_max,f1_pos_min,f1_pos_val_media,f1_pos_val_dp,f1_pos_val_max,f1_pos_val_min,f1_weighted_media,f1_weighted_dp,f1_weighted_max,f1_weighted_min,acuracia_media,acuracia_dp,acuracia_max,acuracia_min,roc_auc_media,roc_auc_dp,roc_auc_max,roc_auc_min,avg_precision_media,avg_precision_dp,avg_precision_max,avg_precision_min,brier_pre_media,brier_pre_dp,brier_pre_max,brier_pre_min,brier_cal_media,brier_cal_dp,brier_cal_max,brier_cal_min,threshold_media,threshold_dp,threshold_max,threshold_min
XGBoost,30,0.8211829087803886,0.04723184976247615,0.8985507246376812,0.6415094339622641,0.8942574032347855,0.05063330442302112,1.0,0.7857142857142857,0.7455914201160214,0.06759239583064643,0.8766430738119313,0.613231907320818,0.7607142857142858,0.05408484138857405,0.875,0.6607142857142857,0.814837962962963,0.05100881827021415,0.8861111111111112,0.6868055555555554,0.8553612439726503,0.04334654780974485,0.9265407486949941,0.7609881334505695,0.1569883176822447,0.03001485992902431,0.23245439239242646,0.10056726362417302,0.17670019723320882,0.03472703937537353,0.259107130379689,0.11952640567617298,0.6550297915935517,0.1744571889787254,1.0,0.4285714328289032
LightGBM,30,0.821081658532901,0.0523696588223119,0.8918918918918919,0.6428571428571429,0.8940204824803453,0.04781567425080944,1.0,0.8125,0.7559268762065787,0.06482617128527329,0.8571428571428571,0.613231907320818,0.7666666666666668,0.05512303287042963,0.8571428571428571,0.6428571428571429,0.8183796296296298,0.04965406736648737,0.8916666666666666,0.7,0.8540371103366274,0.04022101254364825,0.909732339095514,0.7513227513227513,0.15643762965249702,0.02563194982958355,0.23264796987245778,0.11182230276908045,0.17305746111568185,0.03832502630765417,0.2614793597339236,0.11063201930368538,0.6785028860028862,0.16730854192397066,1.0,0.5
CatBoost,30,0.8298174145737239,0.06466617971426736,0.9210526315789473,0.6206896551724138,0.9100586603254625,0.039592529978399946,0.9629629629629629,0.8387096774193549,0.7728226615906261,0.07736505465738237,0.8914854704328388,0.6106549899653348,0.780357142857143,0.06979531541888588,0.8928571428571429,0.6071428571428571,0.8236342592592593,0.05213438341754744,0.8965277777777778,0.7041666666666666,0.8580017120028484,0.04766858738290395,0.9222222222222222,0.7595741642616642,0.15269717102312694,0.02636837063659284,0.2459953742723477,0.10823316510152925,0.17132491570232097,0.04302806856067667,0.2733780795923,0.11317359210188223,0.7450854700854702,0.17686170285596942,1.0,0.42857142857142855
Comite_Arvores_XGB_LGBM_CatBoost,30,0.8145736644993689,0.0767737206028579,0.9041095890410958,0.5818181818181818,0.9198748405609976,0.03865989100605827,1.0,0.8461538461538461,0.765340602230027,0.0733433433756544,0.8742536002809975,0.5870585554796081,0.7702380952380954,0.07033891069867831,0.875,0.5892857142857143,0.8417824074074075,0.050717613722801015,0.91875,0.7194444444444444,0.8840016799220486,0.0444852389668191,0.9432411666080279,0.7837703726349289,0.15061230857490154,0.026194063545569583,0.23593059136537628,0.10530564120262656,0.1615746579166969,0.03569602809058899,0.25558011652245055,0.10795145180091427,0.6430122810773363,0.16400257169169322,0.9999999999996527,0.38361315547363717
