curso,periodo,repeticao,modelo,threshold,acuracia,f1_weighted,f1_pos,roc_auc,avg_precision,brier_pre,brier_cal,ratio_pos_weight,seed,tr_n,tr_n0,tr_n1,tr_pos_rate,va_n,va_n0,va_n1,va_pos_rate,te_n,te_n0,te_n1,te_pos_rate,f1_pos_val,w_xgb,w_lgbm,w_cat
Ciências Biológicas - Bacharelado,2,1,XGBoost,0.23076923191547394,0.4074074074074074,0.38125159642401024,0.4482758620689655,0.6735459662288931,0.34436674436674436,0.2012985995636631,0.1706193500711379,3.28,1337,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.45454545454545453,,,
Ciências Biológicas - Bacharelado,2,1,LightGBM,0.5,0.7407407407407407,0.7106902356902357,0.3,0.6425891181988743,0.3345465076234307,0.22399203224985237,0.17268805794730419,3.28,1337,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.4444444444444444,,,
Ciências Biológicas - Bacharelado,2,1,CatBoost,0.3333333333333333,0.5925925925925926,0.6186342592592593,0.5,0.6688555347091932,0.3372851759948534,0.22378502906878006,0.1748971193415638,3.28,1337,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5882352941176471,,,
Ciências Biológicas - Bacharelado,2,1,Comite_Arvores_XGB_LGBM_CatBoost,0.2621408159867744,0.6111111111111112,0.6371297952693302,0.5116279069767442,0.7373358348968105,0.4202207888065209,0.1947436343040359,0.16464390801392656,3.28,1337,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5882352941176471,0.30563324011166026,0.2988413903314011,0.3955253695562662
Ciências Biológicas - Bacharelado,2,2,XGBoost,0.2222222238779068,0.3333333333333333,0.2660121552127162,0.41935483870967744,0.8048780487804877,0.48877751657887475,0.17003172321422327,0.15762600010147262,3.28,1338,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.43478260869565216,,,
Ciências Biológicas - Bacharelado,2,2,LightGBM,0.26666666666666666,0.37037037037037035,0.3257716049382716,0.43333333333333335,0.7326454033771107,0.4149588136904013,0.18857610850319179,0.17916396706145074,3.28,1338,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.47619047619047616,,,
Ciências Biológicas - Bacharelado,2,2,CatBoost,1.0,0.7407407407407407,0.6738123993558776,0.125,0.6998123827392121,0.34457721765414073,0.24146405312956604,0.2013227200760007,3.28,1338,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5714285714285714,,,
Ciências Biológicas - Bacharelado,2,2,Comite_Arvores_XGB_LGBM_CatBoost,0.5444599627556848,0.7407407407407407,0.6946502057613168,0.2222222222222222,0.8095684803001877,0.47172011172011175,0.19032349158045023,0.1655840700089131,3.28,1338,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5714285714285714,0.29329608938527696,0.32122905027911286,0.38547486033493544
Ciências Biológicas - Bacharelado,2,3,XGBoost,0.5,0.6111111111111112,0.6298468556533073,0.3225806451612903,0.5909943714821764,0.2772336413024672,0.23328392297881675,0.1931265042427702,3.28,1339,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5454545454545454,,,
Ciências Biológicas - Bacharelado,2,3,LightGBM,0.5,0.5740740740740741,0.6025802710734217,0.34285714285714286,0.650093808630394,0.3373196851457721,0.2451114055209113,0.25489247556420486,3.28,1339,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6666666666666666,,,
Ciências Biológicas - Bacharelado,2,3,CatBoost,0.5,0.5555555555555556,0.5875816993464053,0.4,0.6397748592870544,0.35894892144892143,0.22196470897264287,0.24327513565540307,3.28,1339,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7272727272727273,,,
Ciências Biológicas - Bacharelado,2,3,Comite_Arvores_XGB_LGBM_CatBoost,0.32457386516017867,0.5555555555555556,0.5863395863395864,0.42857142857142855,0.6435272045028143,0.34929337756260836,0.21784298727088242,0.21335611534949908,3.28,1339,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.8,0.28124999999985495,0.34374999999982275,0.37499999999980665
Ciências Biológicas - Bacharelado,2,4,XGBoost,0.5,0.8333333333333334,0.8254049445865304,0.6086956521739131,0.7213883677298311,0.48803418803418797,0.16312439154260827,0.14745252293367223,3.28,1340,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5454545454545454,,,
Ciências Biológicas - Bacharelado,2,4,LightGBM,0.5,0.6111111111111112,0.6371297952693302,0.5116279069767442,0.7082551594746717,0.35470085470085466,0.19378708633654546,0.17203444111400737,3.28,1340,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5454545454545454,,,
Ciências Biológicas - Bacharelado,2,4,CatBoost,0.5,0.8518518518518519,0.847442680776014,0.6666666666666666,0.8386491557223265,0.6786554948319654,0.1834909028242251,0.13020155131781277,3.28,1340,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6,,,
Ciências Biológicas - Bacharelado,2,4,Comite_Arvores_XGB_LGBM_CatBoost,0.49999999999970424,0.8518518518518519,0.8346801346801347,0.6,0.8386491557223265,0.6710012210012211,0.1691871811929608,0.13814008676411482,3.28,1340,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6,0.3225806451610995,0.3225806451610995,0.3548387096772095
Ciências Biológicas - Bacharelado,2,5,XGBoost,0.4000000059604645,0.6111111111111112,0.6371297952693302,0.5116279069767442,0.7063789868667919,0.42584822584822585,0.22816067917303653,0.1891410699330947,3.28,1341,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7142857142857143,,,
Ciências Biológicas - Bacharelado,2,5,LightGBM,0.5,0.6296296296296297,0.6553497942386831,0.4444444444444444,0.6566604127579738,0.32706533797873205,0.23413289737690288,0.19802424470464858,3.28,1341,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7142857142857143,,,
Ciências Biológicas - Bacharelado,2,5,CatBoost,0.5714285714285714,0.6111111111111112,0.6392914653784219,0.46153846153846156,0.6885553470919326,0.34116479561823687,0.21341947659974558,0.17895487732346796,3.28,1341,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6666666666666666,,,
Ciências Biológicas - Bacharelado,2,5,Comite_Arvores_XGB_LGBM_CatBoost,0.45075758253061565,0.6851851851851852,0.7038832772166105,0.48484848484848486,0.7129455909943716,0.44026404987503387,0.21604247666695256,0.1734943618748017,3.28,1341,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7142857142857143,0.3409090909089282,0.3409090909089282,0.3181818181816663
Ciências Biológicas - Bacharelado,2,6,XGBoost,0.4444444477558136,0.5370370370370371,0.5554530663489501,0.4897959183673469,0.6913696060037524,0.3467236467236467,0.18272803324488898,0.2411979885476334,3.28,1342,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6666666666666666,,,
Ciências Biológicas - Bacharelado,2,6,LightGBM,0.4444444444444444,0.7037037037037037,0.7242263908930575,0.6190476190476191,0.8161350844277673,0.4556650246305418,0.17011255131828798,0.18268546818503126,3.28,1342,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6666666666666666,,,
Ciências Biológicas - Bacharelado,2,6,CatBoost,0.5,0.5925925925925926,0.61544854812737,0.5217391304347826,0.7729831144465291,0.4456543456543457,0.18570156298380122,0.2062888410841614,3.28,1342,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7142857142857143,,,
Ciências Biológicas - Bacharelado,2,6,Comite_Arvores_XGB_LGBM_CatBoost,0.4638242904835784,0.7407407407407407,0.7594541910331385,0.631578947368421,0.8114446529080677,0.4759624990394221,0.17416741322873577,0.19276710911766345,3.28,1342,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7692307692307693,0.3255813953486782,0.3255813953486782,0.3488372093021552
Ciências Biológicas - Bacharelado,2,7,XGBoost,0.27272728085517883,0.42592592592592593,0.4075602950731949,0.45614035087719296,0.5834896810506567,0.28146853146853146,0.23427953477542013,0.2245326951044611,3.28,1343,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5263157894736842,,,
Ciências Biológicas - Bacharelado,2,7,LightGBM,0.6666666666666666,0.5740740740740741,0.6043090779166498,0.43902439024390244,0.6716697936210132,0.42285894932953755,0.1894167174970057,0.31976513611138296,3.28,1343,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.8333333333333334,,,
Ciências Biológicas - Bacharelado,2,7,CatBoost,0.5,0.5555555555555556,0.5839646464646465,0.45454545454545453,0.7382739212007505,0.452023596176822,0.18596450202552917,0.23055327310164042,3.28,1343,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.7692307692307693,,,
Ciências Biológicas - Bacharelado,2,7,Comite_Arvores_XGB_LGBM_CatBoost,0.5090524920442531,0.6111111111111112,0.6371385083713851,0.4,0.7354596622889306,0.5218376068376068,0.17804428876033576,0.22294203702504564,3.28,1343,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,1.0,0.2472266244055891,0.3914421553088494,0.3613312202850918
Ciências Biológicas - Bacharelado,2,8,XGBoost,1.0,0.7592592592592593,0.6553606237816765,0.0,0.5797373358348967,0.28739316239316237,0.16824796666500447,0.18544127462162507,3.28,1344,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5714285714285714,,,
Ciências Biológicas - Bacharelado,2,8,LightGBM,0.6,0.8148148148148148,0.7933501683501684,0.5,0.7467166979362101,0.4755340239211207,0.2219644608070317,0.15049400231081037,3.28,1344,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6,,,
Ciências Biológicas - Bacharelado,2,8,CatBoost,0.3333333333333333,0.8333333333333334,0.831004016064257,0.64,0.8583489681050658,0.7091018143649722,0.17359772435453358,0.12200246570207332,3.28,1344,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6153846153846154,,,
Ciências Biológicas - Bacharelado,2,8,Comite_Arvores_XGB_LGBM_CatBoost,0.38023780333089874,0.8333333333333334,0.7974574445162681,0.47058823529411764,0.849906191369606,0.6894018019018019,0.17800339500786283,0.1389254159262947,3.28,1344,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.75,0.31980319803180135,0.3357933579333914,0.3444034440342476
Ciências Biológicas - Bacharelado,2,9,XGBoost,0.3333333432674408,0.5740740740740741,0.6025707281521235,0.46511627906976744,0.6791744840525329,0.40131567778626603,0.1861106126189888,0.17691181322420999,3.28,1345,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5555555555555556,,,
Ciências Biológicas - Bacharelado,2,9,LightGBM,0.5,0.7222222222222222,0.7356048968952195,0.5161290322580645,0.652908067542214,0.3660968660968661,0.19806513415372445,0.18508856114876085,3.28,1345,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6153846153846154,,,
Ciências Biológicas - Bacharelado,2,9,CatBoost,0.5,0.7592592592592593,0.7243796132027948,0.3157894736842105,0.6575984990619137,0.46120163361542676,0.2111534753532554,0.1692767941894098,3.28,1345,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6666666666666666,,,
Ciências Biológicas - Bacharelado,2,9,Comite_Arvores_XGB_LGBM_CatBoost,0.4697674436622103,0.7592592592592593,0.7074385309679427,0.23529411764705882,0.7223264540337712,0.5083080314652282,0.1900794014446829,0.16222622789313873,3.28,1345,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.6666666666666666,0.3023255813951843,0.3348837209300503,0.3627906976742211
Ciências Biológicas - Bacharelado,2,10,XGBoost,0.3333333432674408,0.42592592592592593,0.4487618022726982,0.3673469387755102,0.6022514071294559,0.3910903910903911,0.19621859262766936,0.1982260709153407,3.28,1346,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5263157894736842,,,
Ciências Biológicas - Bacharelado,2,10,LightGBM,1.0,0.7222222222222222,0.6971355592045247,0.2857142857142857,0.651031894934334,0.3193589743589743,0.19965472719664804,0.23392493911809278,3.28,1346,126,96,30,0.23809523809523808,19,14,5,0.2631578947368421,54,41,13,0.24074074074074073,0.5714285714285714,,,
