modelo,n,f1_pos_media,f1_pos_dp,f1_pos_max,f1_pos_min,f1_pos_val_media,f1_pos_val_dp,f1_pos_val_max,f1_pos_val_min,f1_weighted_media,f1_weighted_dp,f1_weighted_max,f1_weighted_min,acuracia_media,acuracia_dp,acuracia_max,acuracia_min,roc_auc_media,roc_auc_dp,roc_auc_max,roc_auc_min,avg_precision_media,avg_precision_dp,avg_precision_max,avg_precision_min,brier_pre_media,brier_pre_dp,brier_pre_max,brier_pre_min,brier_cal_media,brier_cal_dp,brier_cal_max,brier_cal_min,threshold_media,threshold_dp,threshold_max,threshold_min
XGBoost,30,0.6144156732756865,0.062611339416106,0.7575757575757576,0.5166666666666667,0.7061960575816806,0.10190517505864588,0.9565217391304348,0.5263157894736842,0.7526199681189645,0.08332958745356418,0.8503097660502675,0.4139732020782062,0.7575471698113209,0.0825368367297233,0.8490566037735849,0.4528301886792453,0.7929054054054053,0.03560287641918073,0.8583192567567568,0.7039695945945945,0.6405395864184648,0.06073690377945483,0.7333844507454622,0.49283280922431866,0.16273836307883902,0.017336769415351946,0.20613293022728096,0.1357964682010753,0.16178740611980455,0.02092892843358333,0.2307462754674843,0.12630514691212638,0.5677645484606425,0.22383952723509037,1.0,0.20000001788139343
LightGBM,30,0.6288880095003989,0.06114604157958715,0.7241379310344828,0.463768115942029,0.7160355847128723,0.09877026333346266,0.9230769230769231,0.48,0.744261258767621,0.13009247778087596,0.8441896424980355,0.1400054689636314,0.7515723270440251,0.10815050157837372,0.8490566037735849,0.3018867924528302,0.8072987049549548,0.03451405279563479,0.8743665540540541,0.7303631756756755,0.6650305588266607,0.05858796843317014,0.7876863580576925,0.517842860072659,0.16224317186929216,0.014398058536262548,0.2065707064360257,0.1408881008398894,0.15347050025859718,0.019896884308797828,0.21658786822802478,0.12102341479717395,0.5646644215999055,0.22719129252328674,1.0,0.25806451612903225
CatBoost,30,0.6409033265309524,0.060366031446601034,0.75,0.5217391304347826,0.7254165522413331,0.09387125128301119,0.96,0.5,0.7683446610918436,0.05460717059272434,0.8529967645834001,0.6348889901952112,0.7679245283018868,0.06014104698305371,0.8584905660377359,0.6226415094339622,0.8115709459459458,0.03835231423067016,0.8792229729729729,0.7240287162162162,0.6666314669501837,0.055615123133125985,0.7659459131530041,0.5342562388636023,0.15899927848863576,0.01711033745249368,0.2174843286089435,0.13472432133172044,0.15595781709931686,0.024125088959400093,0.21526112785691692,0.12293506958436175,0.5362181337181338,0.14325066307370485,1.0,0.3333333333333333
Comite_Arvores_XGB_LGBM_CatBoost,30,0.6444251705811535,0.06434959229363484,0.7777777777777778,0.5106382978723404,0.7616251461402596,0.09963836067582968,1.0,0.5806451612903226,0.7723817586571177,0.05434209437371393,0.8531296795447739,0.6195902609128837,0.7723270440251573,0.05920307219868535,0.8584905660377359,0.6132075471698113,0.8263865427927928,0.031468029515646534,0.8959037162162162,0.7377533783783785,0.726704683603254,0.05122085323686079,0.8165392686897994,0.5862970375179839,0.15627906014612009,0.012605805551114917,0.18806885867686032,0.14095275622416745,0.14721255024978233,0.017645653395369595,0.20420833516190112,0.11714700160463831,0.4258867061794807,0.1507223624323166,0.7692307692304585,0.22006579282632477
