nota_ingresso,tipo_ingresso_pism,tipo_ingresso_sisu,tipo_ingresso_vestibular,tipo_ingresso_outros,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_ae,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_ae,periodo_3_disciplinas_aprovadas,periodo_3_disciplinas_reprovadas,periodo_3_disciplinas_ri,periodo_3_disciplinas_trancadas,periodo_3_disciplinas_outros_status,periodo_3_bolsa_remunerada,periodo_3_bolsa_n_remunerada,periodo_3_ae,etnia_branca,etnia_outra,etnia_parda,etnia_preta
645.64,0,1,0,0,1,0,1,1,0,0,1,0,5,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,0,1,0
426.0,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,1,0,0,0,0,2,5,0,0,0,0,0,1,2,6,0,0,0,0,0,1,0,0,1,0
592.8,1,0,0,0,0,1,0,0,0,0,1,0,6,2,1,0,0,0,0,0,2,4,0,2,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0
691.94,0,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0
688.7,0,1,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0
593.34,0,1,0,0,1,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
482.1,1,0,0,0,0,1,0,0,0,0,1,0,6,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1
711.84,0,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
711.02,0,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
700.98,0,1,0,0,0,1,0,0,0,1,0,0,5,3,3,0,0,0,0,0,4,2,2,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0
