curso,periodo,repeticao,modelo,threshold,acuracia,f1_weighted,f1_pos,roc_auc,avg_precision,brier_pre,brier_cal,ratio_pos_weight,seed,tr_n,tr_n0,tr_n1,tr_pos_rate,va_n,va_n0,va_n1,va_pos_rate,te_n,te_n0,te_n1,te_pos_rate,f1_pos_val,w_xgb,w_lgbm,w_cat
Ciências Biológicas - Licenciatura,3,1,XGBoost,1.0,0.803921568627451,0.7689684569479966,0.0,0.5941558441558441,0.17615596963423052,0.19579442945325873,0.16454223218918046,6.0,1337,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5,,,
Ciências Biológicas - Licenciatura,3,1,LightGBM,0.6666666666666666,0.803921568627451,0.7897603485838779,0.16666666666666666,0.6233766233766233,0.18257345491388044,0.184429044484252,0.13039374051046285,6.0,1337,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.6666666666666666,,,
Ciências Biológicas - Licenciatura,3,1,CatBoost,1.0,0.8235294117647058,0.8023740964917436,0.18181818181818182,0.5048701298701299,0.14773302938196553,0.20849199195030152,0.16494567273162816,6.0,1337,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.8,,,
Ciências Biológicas - Licenciatura,3,1,Comite_Arvores_XGB_LGBM_CatBoost,0.6751412442003201,0.8431372549019608,0.8151747655583972,0.2,0.5649350649350648,0.19089686614603557,0.1877371545389608,0.1421560628197842,6.0,1337,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.8,0.2542372881354639,0.33898305084728525,0.40677966101674234
Ciências Biológicas - Licenciatura,3,2,XGBoost,0.25,0.6470588235294118,0.6870875179340029,0.1,0.4691558441558442,0.1360390309970142,0.2545745763149368,0.130136346492982,6.0,1338,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.4444444444444444,,,
Ciências Biológicas - Licenciatura,3,2,LightGBM,0.4,0.6470588235294118,0.6979638009049773,0.25,0.547077922077922,0.16456582633053218,0.24005929469189682,0.2037234280002764,6.0,1338,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.6666666666666666,,,
Ciências Biológicas - Licenciatura,3,2,CatBoost,1.0,0.8431372549019608,0.7893199833124739,0.0,0.5584415584415584,0.1988235294117647,0.2186331307380895,0.1398391801880685,6.0,1338,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5,,,
Ciências Biológicas - Licenciatura,3,2,Comite_Arvores_XGB_LGBM_CatBoost,0.26699507565317354,0.6470588235294118,0.6935828877005348,0.18181818181818182,0.5487012987012987,0.20565281668222846,0.21930073071314773,0.14627622033604262,6.0,1338,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.6666666666666666,0.275862068965346,0.41379310344801895,0.3103448275860142
Ciências Biológicas - Licenciatura,3,3,XGBoost,1.0,0.8823529411764706,0.8419899874843554,0.25,0.5422077922077922,0.2629671072673101,0.14280755409459395,0.11138745781441602,6.0,1339,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.8,,,
Ciências Biológicas - Licenciatura,3,3,LightGBM,0.25,0.6274509803921569,0.6828011204481793,0.24,0.5487012987012987,0.2066365007541478,0.2074269021674548,0.13547787106256592,6.0,1339,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5,,,
Ciências Biológicas - Licenciatura,3,3,CatBoost,0.3333333333333333,0.7450980392156863,0.7630911188004614,0.23529411764705882,0.6558441558441558,0.3099224305106658,0.14685705164039892,0.10786607517215716,6.0,1339,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.6,,,
Ciências Biológicas - Licenciatura,3,3,Comite_Arvores_XGB_LGBM_CatBoost,0.6140350877189751,0.8823529411764706,0.8419899874843554,0.25,0.6103896103896104,0.330032012805122,0.14433525875229566,0.11086138048808364,6.0,1339,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.8,0.4210526315787258,0.2631578947367036,0.3157894736840443
Ciências Biológicas - Licenciatura,3,4,XGBoost,0.3333333432674408,0.35294117647058826,0.4121124997101718,0.23255813953488372,0.525974025974026,0.14198021550962728,0.19655388531380802,0.1501191155066119,6.0,1340,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5,,,
Ciências Biológicas - Licenciatura,3,4,LightGBM,0.25,0.49019607843137253,0.5555985552115583,0.3157894736842105,0.6623376623376623,0.20970000903587238,0.2080594729594385,0.13969942784591283,6.0,1340,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.46153846153846156,,,
Ciências Biológicas - Licenciatura,3,4,CatBoost,0.3333333333333333,0.5294117647058824,0.6012605042016806,0.25,0.5422077922077921,0.15025210084033613,0.19023278216695,0.14019377467780947,6.0,1340,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5,,,
Ciências Biológicas - Licenciatura,3,4,Comite_Arvores_XGB_LGBM_CatBoost,0.30701754725794944,0.5490196078431373,0.6193188659497809,0.20689655172413793,0.6071428571428571,0.2034406070120356,0.18335897312250055,0.13401036231994415,6.0,1340,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5454545454545454,0.3421052631576606,0.3157894736839944,0.3421052631576606
Ciências Biológicas - Licenciatura,3,5,XGBoost,0.9999999403953552,0.8627450980392157,0.7991744066047471,0.0,0.6363636363636364,0.22555168408826945,0.10802558109739357,0.11311903875576221,6.0,1341,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.5,,,
Ciências Biológicas - Licenciatura,3,5,LightGBM,0.5,0.7843137254901961,0.7995386389850058,0.35294117647058826,0.702922077922078,0.24556489262371614,0.1930777618696997,0.1302345277880498,6.0,1341,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.6666666666666666,,,
Ciências Biológicas - Licenciatura,3,5,CatBoost,0.5,0.7450980392156863,0.7630911188004614,0.23529411764705882,0.5779220779220778,0.3837535014005602,0.16970924890387784,0.1420128630060308,6.0,1341,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.75,,,
Ciências Biológicas - Licenciatura,3,5,Comite_Arvores_XGB_LGBM_CatBoost,0.40217391304326844,0.8235294117647058,0.8177334892470384,0.3076923076923077,0.6818181818181818,0.4349221239465142,0.14203049486269306,0.11590302815315467,6.0,1341,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.75,0.2608695652172552,0.34782608695634026,0.3913043478258828
Ciências Biológicas - Licenciatura,3,6,XGBoost,0.5,0.8431372549019608,0.8151747655583972,0.2,0.5454545454545454,0.2332898676712064,0.17200201976198634,0.13220736472554545,6.0,1342,116,99,17,0.14655172413793102,18,15,3,0.16666666666666666,51,44,7,0.13725490196078433,0.4,,,
