feature,importancia_media
periodo_4_disciplinas_aprovadas,0.14435790978798838
periodo_3_disciplinas_aprovadas,0.13017538641403015
cota_ampla_concorrencia,0.06517133225140417
nota_ingresso,0.04393633469997103
periodo_2_disciplinas_trancadas,0.03249437595100622
periodo_1_disciplinas_reprovadas,0.018486629196261015
periodo_2_disciplinas_aprovadas,0.01704419686114066
periodo_2_disciplinas_reprovadas,0.015540078739868997
cota_escola_publica,0.01082231646841354
periodo_3_disciplinas_ri,0.0072846935171525665
periodo_4_disciplinas_reprovadas,0.006682270506592074
periodo_1_disciplinas_aprovadas,0.0008545079180040817
periodo_3_disciplinas_reprovadas,0.0007859366292487282
tipo_ingresso_outros,0.0
tipo_ingresso_vestibular,0.0
tipo_ingresso_pism,0.0
tipo_ingresso_sisu,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
genero_feminino,0.0
genero_outros,0.0
genero_masculino,0.0
cota_pcd,0.0
cota_racial,0.0
cota_renda,0.0
periodo_2_disciplinas_ri,0.0
periodo_1_bolsa_remunerada,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_2_ae,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_1_ae,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_3_disciplinas_trancadas,0.0
periodo_2_bolsa_remunerada,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_3_bolsa_remunerada,0.0
periodo_3_ae,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_4_disciplinas_ri,0.0
periodo_4_disciplinas_trancadas,0.0
periodo_4_disciplinas_outros_status,0.0
periodo_4_bolsa_remunerada,0.0
periodo_4_bolsa_n_remunerada,0.0
periodo_4_ae,0.0
etnia_branca,0.0
etnia_outra,0.0
etnia_parda,0.0
etnia_preta,0.0
