nota_ingresso,tipo_ingresso_pism,tipo_ingresso_sisu,tipo_ingresso_vestibular,tipo_ingresso_outros,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_ae,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_ae,periodo_3_disciplinas_aprovadas,periodo_3_disciplinas_reprovadas,periodo_3_disciplinas_ri,periodo_3_disciplinas_trancadas,periodo_3_disciplinas_outros_status,periodo_3_bolsa_remunerada,periodo_3_bolsa_n_remunerada,periodo_3_ae,etnia_outra,etnia_parda,etnia_preta
739.35,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
694.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0
592.9,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
723.76,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
834.4,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
684.6,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0
825.9,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
680.74,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0
651.58,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,1,0,0,0,1,3,3,0,1,0,1,0,1,0,1,0
770.75,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
678.58,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
709.46,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,1
646.54,0,1,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,0,0
698.84,0,1,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0
281.4,1,0,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
681.46,0,1,0,0,0,0,1,1,0,1,0,0,4,2,0,0,0,0,0,1,6,2,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0
642.24,0,1,0,0,1,0,1,0,0,1,0,0,6,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0
701.4,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0
589.9,0,1,0,0,1,0,1,1,0,0,1,0,5,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,5,1,0,1,0,0,0,1,0,1,0
624.72,0,1,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0
718.04,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0
727.62,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
684.12,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0
687.44,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0
