curso,periodo,modelo,n,f1_pos_media,f1_pos_dp,f1_pos_val_media,f1_pos_val_dp,f1_weighted_media,f1_weighted_dp,acuracia_media,acuracia_dp,roc_auc_media,roc_auc_dp,avg_precision_media,avg_precision_dp,brier_cal_media,brier_cal_dp,threshold_media,threshold_dp
Ciências da Computação - Noturno,2,XGBoost,30,0.8235801541713645,0.04572197017123338,0.8761184666079397,0.058439976052203677,0.7820162901086223,0.049873383310891965,0.7830601092896177,0.048387661873798636,0.8396270396270397,0.0464003662556485,0.8810752241574533,0.03980556188406253,0.1632150132815692,0.03609261693761928,0.6799843678871791,0.18630046526568475
Ciências da Computação - Noturno,2,LightGBM,30,0.8247839136348335,0.03930764423702792,0.8917062697124278,0.05527858696143243,0.7758476582423025,0.05651594050504897,0.7792349726775957,0.04967570787918475,0.831915306915307,0.044776001274641535,0.8715043752611085,0.03705638379372951,0.16705455548842116,0.033530506246809214,0.7365079365079367,0.18566145293808264
Ciências da Computação - Noturno,2,CatBoost,30,0.8172654216923616,0.04691246002588543,0.9071038883601393,0.04465489290960677,0.7660977877860545,0.06034425095226001,0.771584699453552,0.05217363174767218,0.8440559440559439,0.052588001534171716,0.880172509073638,0.047054830407726504,0.16118162129623323,0.037828867617849184,0.7054088504088505,0.2009269225838558
Ciências da Computação - Noturno,2,Comite_Arvores_XGB_LGBM_CatBoost,30,0.8140186938255682,0.05315575624468231,0.9163617441697192,0.0453370871681397,0.7617652699756595,0.06712379404913729,0.7683060109289618,0.055951587917683954,0.8628787878787879,0.04073426573426572,0.9108188763651445,0.03090876478528471,0.15055928391952644,0.029996183051813535,0.5976551279367414,0.1725765199789841
