curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Ciências Biológicas - Bacharelado,3,XGBoost,30,0.4002421202793602,0.3618116657933644,0.438672574765356
Ciências Biológicas - Bacharelado,3,LightGBM,30,0.4006523330176552,0.34447487633179363,0.45682978970351673
Ciências Biológicas - Bacharelado,3,CatBoost,30,0.45241317642938583,0.41032894532101966,0.494497407537752
Ciências Biológicas - Bacharelado,3,Comite_Arvores_XGB_LGBM_CatBoost,30,0.4086319102610503,0.35435397082274794,0.4629098496993526
