curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Ciências da Computação - Integral,4,XGBoost,30,0.7036477405749852,0.6474438560218087,0.7598516251281618
Ciências da Computação - Integral,4,LightGBM,30,0.7164237000766145,0.6789660087452004,0.7538813914080286
Ciências da Computação - Integral,4,CatBoost,30,0.6522679042563955,0.5907665142572159,0.713769294255575
Ciências da Computação - Integral,4,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6502746655835902,0.5823035652401276,0.7182457659270527
