feature,importancia_media
periodo_2_disciplinas_aprovadas,0.1260753898415313
periodo_1_disciplinas_aprovadas,0.12254965173813004
nota_ingresso,0.042344739903471346
periodo_2_bolsa_remunerada,0.02721754032707207
cota_ampla_concorrencia,0.020624719417996557
periodo_2_disciplinas_reprovadas,0.011193023280087257
cota_renda,0.004932256543610939
periodo_1_disciplinas_reprovadas,0.0047559887551335165
tipo_ingresso_pism,0.0022288238048108577
periodo_2_disciplinas_ri,0.0014189576434744879
cota_racial,0.0
cota_pcd,0.0
genero_masculino,0.0
cota_escola_publica,0.0
tipo_ingresso_vestibular,0.0
tipo_ingresso_outros,0.0
tipo_ingresso_sisu,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
genero_feminino,0.0
genero_outros,0.0
periodo_1_ae,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_1_bolsa_remunerada,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_2_disciplinas_trancadas,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_2_ae,0.0
etnia_branca,0.0
etnia_outra,0.0
etnia_parda,0.0
etnia_preta,0.0
