curso,periodo,modelo,n,f1_pos_media,f1_pos_dp,f1_pos_val_media,f1_pos_val_dp,f1_weighted_media,f1_weighted_dp,acuracia_media,acuracia_dp,roc_auc_media,roc_auc_dp,avg_precision_media,avg_precision_dp,brier_cal_media,brier_cal_dp,threshold_media,threshold_dp
Pedagogia,2,XGBoost,30,0.6364290261793425,0.08929476111354419,0.7166156730615685,0.07357476005908123,0.7823019885867907,0.04564768766683729,0.7862626262626261,0.04497207468280044,0.8078144927536232,0.0343837840278637,0.6776829710614971,0.059881381455163814,0.14787834303537176,0.01720962943576163,0.5120280881722769,0.20759073278554613
Pedagogia,2,LightGBM,30,0.6523346121877441,0.04528474426938256,0.7315659676965682,0.06085315205965792,0.789097219057384,0.038717795798237004,0.7917171717171718,0.04337981072777608,0.8019507246376814,0.041356870851717756,0.6830697861810422,0.055344676624199375,0.14528158912905642,0.013973768892587191,0.5426960338373381,0.16967838163839818
Pedagogia,2,CatBoost,30,0.653615627903612,0.05220116962015025,0.7394440205739073,0.06118667414340582,0.7959558851844133,0.03322548684204197,0.8010101010101011,0.0364337147411544,0.8214086956521738,0.0389325133058802,0.6998364176255272,0.053067447621203696,0.14039887985389302,0.015378418332643648,0.545723283835412,0.16065334274712173
Pedagogia,2,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6574713366784162,0.04334600939835879,0.7583482932506236,0.059078429052320414,0.8005230809726905,0.02411126874664544,0.8056565656565658,0.02687400266394488,0.8298985507246376,0.03660296063951985,0.746552422314783,0.04841136154999944,0.1388154092254235,0.013660884724071653,0.461355857323864,0.15420804416784312
