curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Pedagogia,2,XGBoost,30,0.6364290261793425,0.6025196115156963,0.6703384408429887
Pedagogia,2,LightGBM,30,0.6523346121877441,0.6351378679194541,0.6695313564560341
Pedagogia,2,CatBoost,30,0.653615627903612,0.6337923920888459,0.6734388637183782
Pedagogia,2,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6574713366784162,0.641010821096385,0.6739318522604474
