curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Farmacia,2,XGBoost,30,0.5485212640985149,0.5254240932260472,0.5716184349709825
Farmacia,2,LightGBM,30,0.577037759322897,0.5555609720642161,0.598514546581578
Farmacia,2,CatBoost,30,0.5827961696480485,0.5641023965692885,0.6014899427268084
Farmacia,2,Comite_Arvores_XGB_LGBM_CatBoost,30,0.5745114203892469,0.5511138418767674,0.5979089989017263
