curso,periodo,repeticao,modelo,threshold,acuracia,f1_weighted,f1_pos,roc_auc,avg_precision,brier_pre,brier_cal,ratio_pos_weight,seed,tr_n,tr_n0,tr_n1,tr_pos_rate,va_n,va_n0,va_n1,va_pos_rate,te_n,te_n0,te_n1,te_pos_rate,f1_pos_val,w_xgb,w_lgbm,w_cat
Engenharia Civil,4,1,XGBoost,0.4545454680919647,0.8786610878661087,0.8802382378750702,0.6741573033707865,0.8380991931656383,0.5748567952117272,0.09989021081859509,0.1009816234344923,4.552941176470588,1337,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.6,,,
Engenharia Civil,4,1,LightGBM,0.3333333333333333,0.8828451882845189,0.880579444820694,0.6585365853658537,0.8620669197911723,0.6495378257184111,0.0968277386271149,0.08780660856440725,4.552941176470588,1337,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.56,,,
Engenharia Civil,4,1,CatBoost,0.4,0.8577405857740585,0.8658713908424581,0.6666666666666666,0.901281442809682,0.6500447662864483,0.11037795385838844,0.08832506941678882,4.552941176470588,1337,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.6451612903225806,,,
Engenharia Civil,4,1,Comite_Arvores_XGB_LGBM_CatBoost,0.37864709008299247,0.891213389121339,0.891213389121339,0.6976744186046512,0.8905434266729947,0.7023671645038048,0.09548826120055821,0.08800919637400523,4.552941176470588,1337,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.6666666666666666,0.3323802716224034,0.31022158684757656,0.35739814152946603
Engenharia Civil,4,2,XGBoost,0.7999999523162842,0.8451882845188284,0.8268157426227444,0.44776119402985076,0.8028001898433792,0.49753797286333595,0.12034108220920334,0.12663407555574652,4.552941176470588,1338,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.8275862068965517,,,
Engenharia Civil,4,2,LightGBM,0.6,0.8661087866108786,0.8572412256491962,0.5675675675675675,0.8254034171808258,0.5800852778133915,0.11540230763381266,0.10717701966945688,4.552941176470588,1338,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.8484848484848485,,,
Engenharia Civil,4,2,CatBoost,0.4,0.8619246861924686,0.8612881468023665,0.611764705882353,0.7960963455149501,0.623324595870693,0.12704812354321673,0.09946120251362399,4.552941176470588,1338,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.8,,,
Engenharia Civil,4,2,Comite_Arvores_XGB_LGBM_CatBoost,0.4626458998991523,0.8619246861924686,0.8518463324905692,0.547945205479452,0.8262933080208827,0.6254388092612571,0.11503732818411215,0.10606357849319709,4.552941176470588,1338,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.9032258064516129,0.33423362592829176,0.342673869007289,0.3230925050640154
Engenharia Civil,4,3,XGBoost,0.2857142984867096,0.7740585774058577,0.7922586793136899,0.5178571428571429,0.8236829615567156,0.5617971109451245,0.10825337775670577,0.10314739484925614,4.552941176470588,1339,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.5714285714285714,,,
Engenharia Civil,4,3,LightGBM,0.5,0.8744769874476988,0.8707160278379344,0.625,0.8504390128144281,0.6653004988151758,0.11771489460887045,0.09268875209083244,4.552941176470588,1339,556,456,100,0.17985611510791366,84,69,15,0.17857142857142858,239,196,43,0.1799163179916318,0.6,,,
