curso,periodo,repeticao,modelo,threshold,acuracia,f1_weighted,f1_pos,roc_auc,avg_precision,brier_pre,brier_cal,ratio_pos_weight,seed,tr_n,tr_n0,tr_n1,tr_pos_rate,va_n,va_n0,va_n1,va_pos_rate,te_n,te_n0,te_n1,te_pos_rate,f1_pos_val,w_xgb,w_lgbm,w_cat
Ciências Biológicas - Licenciatura,2,1,XGBoost,0.6666666865348816,0.8431372549019608,0.8011935208866156,0.2,0.5508720930232558,0.259972954699121,0.16186452001714785,0.12622699438305923,6.071428571428571,1337,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6666666666666666,,,
Ciências Biológicas - Licenciatura,2,1,LightGBM,0.6666666666666666,0.8431372549019608,0.8204793028322439,0.3333333333333333,0.5130813953488372,0.2417892156862745,0.20438443013746319,0.16629519219164846,6.071428571428571,1337,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6666666666666666,,,
Ciências Biológicas - Licenciatura,2,1,CatBoost,1.0,0.803921568627451,0.775599128540305,0.16666666666666666,0.5232558139534884,0.17162433155080214,0.17839318274838992,0.2006996105309431,6.071428571428571,1337,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.8,,,
Ciências Biológicas - Licenciatura,2,1,Comite_Arvores_XGB_LGBM_CatBoost,0.7916666728751127,0.8627450980392157,0.814533698784173,0.2222222222222222,0.4883720930232558,0.2881907308377897,0.17551630604921528,0.15039824724517928,6.071428571428571,1337,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.8,0.3124999999998535,0.3124999999998535,0.37499999999982425
Ciências Biológicas - Licenciatura,2,2,XGBoost,0.20000000298023224,0.2549019607843137,0.26464555052790345,0.24,0.4534883720930232,0.14635854341736693,0.1989429984056436,0.14287135818929117,6.071428571428571,1338,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.3333333333333333,,,
Ciências Biológicas - Licenciatura,2,2,LightGBM,0.25,0.43137254901960786,0.49524767171825995,0.2564102564102564,0.5363372093023256,0.1674731182795699,0.20942235112814073,0.1338514687519395,6.071428571428571,1338,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.36363636363636365,,,
Ciências Biológicas - Licenciatura,2,2,CatBoost,0.2857142857142857,0.4117647058823529,0.4663865546218487,0.2857142857142857,0.6133720930232558,0.2180252100840336,0.22428055863315235,0.17598705173425414,6.071428571428571,1338,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5,,,
Ciências Biológicas - Licenciatura,2,2,Comite_Arvores_XGB_LGBM_CatBoost,0.2509945758749363,0.47058823529411764,0.535306347071053,0.2702702702702703,0.5959302325581395,0.20850694444444443,0.19126031642193647,0.14088224445658157,6.071428571428571,1338,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5454545454545454,0.27848101265799513,0.30379746835417654,0.4177215189869927
Ciências Biológicas - Licenciatura,2,3,XGBoost,0.1428571492433548,0.1568627450980392,0.042539049518112326,0.2711864406779661,0.5726744186046512,0.1798406862745098,0.16133044079987807,0.13122273716894597,6.071428571428571,1339,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.2857142857142857,,,
Ciências Biológicas - Licenciatura,2,3,LightGBM,0.3333333333333333,0.6274509803921569,0.6760203340595498,0.2962962962962963,0.616279069767442,0.19533668730650156,0.21772970510251585,0.13634569971408506,6.071428571428571,1339,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.4444444444444444,,,
Ciências Biológicas - Licenciatura,2,3,CatBoost,0.2857142857142857,0.6274509803921569,0.6777811738772033,0.3448275862068966,0.626453488372093,0.2076330532212885,0.24161657306550421,0.12862004305854574,6.071428571428571,1339,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.4,,,
Ciências Biológicas - Licenciatura,2,3,Comite_Arvores_XGB_LGBM_CatBoost,0.2781750098817128,0.6470588235294118,0.6917123124553465,0.3076923076923077,0.6090116279069768,0.20430407011289364,0.18931526469719875,0.1300663861339182,6.071428571428571,1339,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.4444444444444444,0.25280898876382124,0.3932584269659441,0.35393258426934976
Ciências Biológicas - Licenciatura,2,4,XGBoost,0.5,0.803921568627451,0.7514919011082694,0.0,0.6744186046511628,0.2760577915376677,0.15806569850756425,0.13766261762157997,6.071428571428571,1340,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5714285714285714,,,
Ciências Biológicas - Licenciatura,2,4,LightGBM,0.6666666666666666,0.7058823529411765,0.6977687626774848,0.0,0.49709302325581395,0.17557932263814616,0.22770523228593706,0.194748302305872,6.071428571428571,1340,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6666666666666666,,,
Ciências Biológicas - Licenciatura,2,4,CatBoost,0.42857142857142855,0.803921568627451,0.8187470109995217,0.5,0.7093023255813953,0.3192401960784314,0.21145392773593713,0.1181239399534575,6.071428571428571,1340,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6,,,
Ciências Biológicas - Licenciatura,2,4,Comite_Arvores_XGB_LGBM_CatBoost,0.5371329879098976,0.803921568627451,0.7514919011082694,0.0,0.6613372093023255,0.277187763217175,0.1822414045006859,0.14004433854302076,6.071428571428571,1340,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6666666666666666,0.31088082901537484,0.36269430051793733,0.3264248704661436
Ciências Biológicas - Licenciatura,2,5,XGBoost,1.0,0.7843137254901961,0.7783637592968222,0.26666666666666666,0.627906976744186,0.20779220779220778,0.14622497473252202,0.19829769891826712,6.071428571428571,1341,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5,,,
Ciências Biológicas - Licenciatura,2,5,LightGBM,0.3333333333333333,0.7647058823529411,0.7647058823529411,0.25,0.5087209302325582,0.17863876319758673,0.20186603607145365,0.14191525323065596,6.071428571428571,1341,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.4444444444444444,,,
Ciências Biológicas - Licenciatura,2,5,CatBoost,0.4,0.6862745098039216,0.7099952175992348,0.2,0.5726744186046512,0.18016548724753056,0.21336822877798586,0.14320741652226715,6.071428571428571,1341,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5,,,
Ciências Biológicas - Licenciatura,2,5,Comite_Arvores_XGB_LGBM_CatBoost,0.28429487179467494,0.6862745098039216,0.7099952175992348,0.2,0.5944767441860465,0.3027486395015672,0.16583249204310857,0.14101175478530992,6.071428571428571,1341,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5714285714285714,0.3461538461536065,0.30769230769209466,0.3461538461536065
Ciências Biológicas - Licenciatura,2,6,XGBoost,0.3333333432674408,0.5098039215686274,0.573351728751202,0.2857142857142857,0.5944767441860465,0.2197031590413943,0.1735277981542584,0.18057155417205528,6.071428571428571,1342,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6,,,
Ciências Biológicas - Licenciatura,2,6,LightGBM,0.5,0.6078431372549019,0.6600802483155425,0.2857142857142857,0.5145348837209303,0.18468137254901962,0.21795014015999803,0.22361192810492572,6.071428571428571,1342,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.75,,,
Ciências Biológicas - Licenciatura,2,6,CatBoost,0.6666666666666666,0.7254901960784313,0.7374727668845317,0.2222222222222222,0.5901162790697675,0.2929918121094591,0.16290577396644992,0.18727786109676983,6.071428571428571,1342,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.8571428571428571,,,
Ciências Biológicas - Licenciatura,2,6,Comite_Arvores_XGB_LGBM_CatBoost,0.519417478428454,0.7254901960784313,0.7374727668845317,0.2222222222222222,0.5566860465116279,0.2975140056022409,0.17975168726006288,0.18648762629442786,6.071428571428571,1342,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.8571428571428571,0.27184466019405157,0.3398058252425645,0.38834951456293076
Ciências Biológicas - Licenciatura,2,7,XGBoost,0.5,0.8235294117647058,0.8186612576064909,0.4,0.7063953488372092,0.2826655052264808,0.14362101557853374,0.1222613383570328,6.071428571428571,1343,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.4,,,
Ciências Biológicas - Licenciatura,2,7,LightGBM,0.5,0.803921568627451,0.803921568627451,0.375,0.6656976744186047,0.24932065217391303,0.16751506398553892,0.12528185947297368,6.071428571428571,1343,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.4,,,
Ciências Biológicas - Licenciatura,2,7,CatBoost,0.2857142857142857,0.6862745098039216,0.728064198652434,0.42857142857142855,0.7194767441860466,0.2892156862745098,0.15912552476870517,0.12421124076395185,6.071428571428571,1343,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5454545454545454,,,
Ciências Biológicas - Licenciatura,2,7,Comite_Arvores_XGB_LGBM_CatBoost,0.207850709327245,0.7450980392156863,0.7760835243188186,0.48,0.7630813953488371,0.4099503437738732,0.14450678741417763,0.11688804812170317,6.071428571428571,1343,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.5454545454545454,0.2972972972970763,0.2972972972970763,0.40540540540510406
Ciências Biológicas - Licenciatura,2,8,XGBoost,1.0,0.8431372549019608,0.771380892782645,0.0,0.5,0.3259803921568627,0.16229213705385379,0.1470171484324813,6.071428571428571,1344,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.8,,,
Ciências Biológicas - Licenciatura,2,8,LightGBM,0.5,0.6862745098039216,0.7099952175992348,0.2,0.47383720930232553,0.15931372549019607,0.20784771253225834,0.1827798662602254,6.071428571428571,1344,117,100,17,0.1452991452991453,18,15,3,0.16666666666666666,51,43,8,0.1568627450980392,0.6666666666666666,,,
