curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Enfermagem,4,XGBoost,30,0.40136350164307316,0.3630493311545368,0.4396776721316095
Enfermagem,4,LightGBM,30,0.4184717627644223,0.3821169587525205,0.45482656677632405
Enfermagem,4,CatBoost,30,0.4265788791377622,0.3784280714420238,0.47472968683350064
Enfermagem,4,Comite_Arvores_XGB_LGBM_CatBoost,30,0.4569209823306049,0.41971736386020614,0.4941246008010037
