curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Ciências Economicas - Noturno,3,XGBoost,30,0.6649899097585625,0.6410873101182958,0.6888925093988293
Ciências Economicas - Noturno,3,LightGBM,30,0.663478736272992,0.6404591254936182,0.6864983470523659
Ciências Economicas - Noturno,3,CatBoost,30,0.6495620327832393,0.6254547316124779,0.6736693339540007
Ciências Economicas - Noturno,3,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6621965731694056,0.6342106863746085,0.6901824599642027
