feature,importancia_media
periodo_4_disciplinas_aprovadas,0.09547449406613046
NOTA_INGRESSO,0.08003343965699654
periodo_1_disciplinas_aprovadas,0.05445279683357818
periodo_4_disciplinas_trancadas,0.050985654914473585
etnia_PARDA,0.04535384247895454
periodo_3_AE,0.03618748272313425
periodo_4_disciplinas_reprovadas,0.032755716954563356
periodo_3_disciplinas_aprovadas,0.03115863580998357
periodo_2_disciplinas_trancadas,0.02649181394601791
periodo_3_bolsa_remunerada,0.02336359225485438
cota_ampla_concorrencia,0.021824523495407065
periodo_2_disciplinas_aprovadas,0.017993841778474986
cota_escola_publica,0.005775884914549077
periodo_2_disciplinas_reprovadas,0.0011541605471208913
TIPO_INGRESSO_VESTIBULAR,0.0
TIPO_INGRESSO_OUTROS,0.0
TIPO_INGRESSO_PISM,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
periodo_1_disciplinas_reprovadas,0.0
genero_outros,0.0
genero_masculino,0.0
genero_feminino,0.0
cota_pcd,0.0
cota_renda,0.0
TIPO_INGRESSO_SISU,0.0
cota_racial,0.0
periodo_2_disciplinas_ri,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_1_AE,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_1_bolsa_remunerada,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_3_disciplinas_trancadas,0.0
periodo_3_disciplinas_ri,0.0
periodo_3_disciplinas_reprovadas,0.0
periodo_2_AE,0.0
periodo_2_bolsa_remunerada,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_4_disciplinas_ri,0.0
periodo_4_disciplinas_outros_status,0.0
periodo_4_bolsa_n_remunerada,0.0
periodo_4_bolsa_remunerada,0.0
periodo_4_AE,0.0
etnia_BRANCA,0.0
etnia_OUTRA,0.0
etnia_PRETA,0.0
