curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Engenharia de Produção,4,XGBoost,30,0.6992558006550763,0.6773678291201025,0.7211437721900501
Engenharia de Produção,4,LightGBM,30,0.6947865458360524,0.6717111566136047,0.7178619350585
Engenharia de Produção,4,CatBoost,30,0.6975691611642445,0.676789415293724,0.718348907034765
Engenharia de Produção,4,Comite_Arvores_XGB_LGBM_CatBoost,30,0.7119853046834181,0.6906717309917659,0.7332988783750704
