curso,periodo,modelo,n,f1_pos_media,f1_pos_ci95_low,f1_pos_ci95_high
Farmacia,3,XGBoost,30,0.6243583627925652,0.6073512765013185,0.6413654490838119
Farmacia,3,LightGBM,30,0.5845682384109822,0.5561219877639327,0.6130144890580316
Farmacia,3,CatBoost,30,0.5983770452237797,0.5749586876470976,0.6217954028004617
Farmacia,3,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6211479319100469,0.5966563566904978,0.6456395071295961
