curso,periodo,modelo,n,f1_pos_media,f1_pos_dp,f1_pos_val_media,f1_pos_val_dp,f1_weighted_media,f1_weighted_dp,acuracia_media,acuracia_dp,roc_auc_media,roc_auc_dp,avg_precision_media,avg_precision_dp,brier_cal_media,brier_cal_dp,threshold_media,threshold_dp
Farmacia,3,XGBoost,30,0.6243583627925652,0.044785311768959155,0.6759510040021548,0.10254246906711668,0.8845297305222484,0.015476567117059206,0.8864379084967319,0.01825756482009295,0.8463269137596899,0.02965501338063455,0.5947887601303186,0.06020304704649544,0.08894824950036462,0.010272059892281749,0.46900152911742526,0.17130729798879618
Farmacia,3,LightGBM,30,0.5845682384109822,0.0749084341708645,0.6818990364017959,0.09096733687012147,0.8705330744985142,0.02733771889138918,0.8722222222222223,0.03419525143410462,0.8352107558139535,0.029729226592020336,0.5655305707731519,0.05601153081259815,0.09275789803000832,0.010067583625338732,0.5226370851370852,0.16862034324986686
Farmacia,3,CatBoost,30,0.5983770452237797,0.061668320324127196,0.6908616406011974,0.09496875134697376,0.874893233920877,0.023905802694104757,0.8764705882352941,0.030753700277172797,0.8524648740310077,0.03659942735148131,0.602590804786143,0.0759699677697121,0.08781987982260137,0.012685454252945155,0.5174386724386725,0.19485340659890038
Farmacia,3,Comite_Arvores_XGB_LGBM_CatBoost,30,0.6211479319100469,0.0644944591411265,0.7336702789639927,0.08797364326599648,0.8819101175181475,0.029834082147357645,0.8834967320261439,0.037325426310648446,0.8626604893410854,0.03020605503868172,0.6622823149750826,0.05798329247277418,0.08493310612767177,0.009789346773752454,0.41850311612716956,0.17771387388420776
