feature,importancia_media
periodo_3_disciplinas_aprovadas,0.17397476910286175
nota_ingresso,0.055222396631492573
periodo_1_disciplinas_aprovadas,0.033039869629922745
tipo_ingresso_pism,0.02383205260115326
periodo_2_disciplinas_ri,0.022030899540532778
tipo_ingresso_sisu,0.021374617444890283
periodo_1_disciplinas_reprovadas,0.019633536627362405
periodo_2_disciplinas_aprovadas,0.013652893216439461
periodo_3_disciplinas_trancadas,0.009805457281886807
periodo_3_disciplinas_ri,0.009076517091671552
periodo_3_bolsa_remunerada,0.007901371795926542
genero_masculino,0.0069167544051306545
periodo_3_ae,0.006158307262335039
cota_racial,0.0038422554273526443
periodo_3_disciplinas_reprovadas,0.003411177806948091
periodo_2_disciplinas_reprovadas,0.002842819848121742
periodo_1_ae,0.0014258352856073265
etnia_preta,0.00045126708151301974
etnia_outra,0.00042408723437696957
cota_renda,0.0
tipo_ingresso_outros,0.0
tipo_ingresso_vestibular,0.0
cota_escola_publica,0.0
cota_ampla_concorrencia,0.0
cota_pcd,0.0
periodo_2_disciplinas_trancadas,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_1_bolsa_remunerada,0.0
periodo_1_bolsa_n_remunerada,0.0
genero_outros,0.0
genero_feminino,0.0
periodo_1_disciplinas_ri,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_2_bolsa_remunerada,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_2_ae,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_3_disciplinas_outros_status,0.0
etnia_branca,0.0
etnia_parda,0.0
